CGPA,GPA,Attendance Percentage,Assignment Due Days,Project Due Days,Fees Due,Attendance Alert,GPA Alert,CGPA Alert,Assignment Alert,Project Alert,Fee Alert
6.92,5.73,75,9,3,0,0,1,0,0,1,0
5.83,8.46,54,8,16,0,1,0,1,0,0,0
8.86,7.43,73,3,17,0,0,0,0,0,0,0
8.75,8.56,93,2,6,1,0,0,0,0,1,1
6.77,6.22,75,0,5,0,0,0,0,1,1,0
6.63,5.79,86,1,20,0,0,1,0,1,0,0
6.92,5.85,76,8,19,0,0,1,0,0,0,0
9.37,7.16,51,1,3,0,1,0,0,1,1,0
7.05,8.31,64,10,2,1,1,0,0,0,1,1
8.11,6.54,53,5,11,1,1,0,0,0,0,1
7.06,8.84,68,1,13,1,1,0,0,1,0,1
7.18,8.67,56,5,20,0,1,0,0,0,0,0
6.04,9.78,58,1,12,0,1,0,0,1,0,0
6.29,8.29,57,3,11,1,1,0,0,0,0,1
5.06,7.8,57,3,14,0,1,0,1,0,0,0
8.26,8.78,54,7,3,1,1,0,0,0,1,1
5.33,5.92,71,3,13,0,0,1,1,0,0,0
9.16,6.09,73,3,7,0,0,0,0,0,0,0
8.61,7.97,62,7,15,1,1,0,0,0,0,1
5.69,7.57,91,3,3,1,0,0,1,0,1,1
8.07,6.4,87,7,8,1,0,0,0,0,0,1
7.52,6.81,65,10,20,0,1,0,0,0,0,0
7.73,7.78,74,8,1,1,0,0,0,0,1,1
8.69,9.27,81,6,10,0,0,0,0,0,0,0
7.97,5.37,53,4,7,0,1,1,0,0,0,0
7.58,7.09,83,6,13,1,0,0,0,0,0,1
8.61,6.87,56,2,17,0,1,0,0,0,0,0
9.37,7.53,100,5,17,0,0,0,0,0,0,0
7.81,5.82,51,9,18,1,1,1,0,0,0,1
5.58,6.9,58,8,14,1,1,0,1,0,0,1
5.91,5.78,91,1,1,1,0,1,1,1,1,1
6.25,6.52,61,10,3,1,1,0,0,0,1,1
8.18,5.24,89,7,12,0,0,1,0,0,0,0
7.15,7.15,98,3,16,0,0,0,0,0,0,0
9.49,8.84,54,5,2,0,1,0,0,0,1,0
7.89,5.79,81,6,7,1,0,1,0,0,0,1
5.58,7.1,88,6,2,1,0,0,1,0,1,1
7.09,9.27,56,1,2,0,1,0,0,1,1,0
8.65,9.73,94,10,11,0,0,0,0,0,0,0
6.82,6.62,68,9,6,0,1,0,0,0,1,0
5.5,7.37,64,8,15,0,1,0,1,0,0,0
5.04,6.62,75,4,20,0,0,0,1,0,0,0
7.73,5.59,56,7,12,1,1,1,0,0,0,1
8.85,7.89,55,3,12,1,1,0,0,0,0,1
8.48,5.16,72,7,6,0,0,1,0,0,1,0
7.63,6.4,84,3,19,0,0,0,0,0,0,0
9.21,9.75,61,0,19,0,1,0,0,1,0,0
5.12,6.89,70,1,16,0,0,0,1,1,0,0
6.81,7.25,81,0,14,1,0,0,0,1,0,1
5.88,9.17,67,0,15,1,1,0,1,1,0,1
7.09,9.47,78,6,12,1,0,0,0,0,0,1
8.32,7.09,59,5,20,0,1,0,0,0,0,0
7.62,7.87,80,2,10,0,0,0,0,0,0,0
8.21,8.98,71,1,3,0,0,0,0,1,1,0
6.23,8.05,74,8,9,0,0,0,0,0,0,0
5.63,7.96,90,10,6,0,0,0,1,0,1,0
9.11,8.52,52,1,5,1,1,0,0,1,1,1
9.09,6.55,85,6,10,0,0,0,0,0,0,0
6.31,6.72,61,1,10,1,1,0,0,1,0,1
5.75,8.13,70,1,0,1,0,0,1,1,1,1
9.35,7.62,78,3,12,0,0,0,0,0,0,0
6.14,8.1,55,10,13,0,1,0,0,0,0,0
5.33,8.97,62,6,4,1,1,0,1,0,1,1
7.61,7.49,83,9,9,1,0,0,0,0,0,1
7.65,7.67,78,3,10,0,0,0,0,0,0,0
5.31,6.58,74,6,2,1,0,0,1,0,1,1
8.3,8.13,59,8,2,1,1,0,0,0,1,1
5.08,9.42,74,6,15,0,0,0,1,0,0,0
9.21,5.81,69,9,1,1,1,1,0,0,1,1
8.59,5.61,78,2,1,1,0,1,0,0,1,1
5.53,5.97,51,8,0,1,1,1,1,0,1,1
7.67,7.0,71,4,3,1,0,0,0,0,1,1
6.27,7.18,76,0,5,1,0,0,0,1,1,1
7.6,5.62,59,9,7,0,1,1,0,0,0,0
5.09,6.54,85,0,11,1,0,0,1,1,0,1
5.05,8.47,50,7,11,0,1,0,1,0,0,0
7.98,9.34,81,9,14,0,0,0,0,0,0,0
5.55,5.33,96,5,18,1,0,1,1,0,0,1
5.11,5.27,50,7,11,0,1,1,1,0,0,0
7.38,5.95,62,3,5,0,1,1,0,0,1,0
9.4,9.77,93,10,11,0,0,0,0,0,0,0
6.03,7.89,57,6,4,0,1,0,0,0,1,0
8.86,5.71,59,4,2,1,1,1,0,0,1,1
5.2,9.61,69,10,2,0,1,0,1,0,1,0
7.67,6.39,89,4,2,0,0,0,0,0,1,0
8.23,8.62,85,7,9,0,0,0,0,0,0,0
7.08,6.52,74,7,17,1,0,0,0,0,0,1
5.53,7.72,93,1,15,1,0,0,1,1,0,1
8.98,6.58,69,10,3,0,1,0,0,0,1,0
7.06,8.63,85,4,14,0,0,0,0,0,0,0
7.91,8.69,62,6,17,1,1,0,0,0,0,1
6.27,7.02,66,0,8,1,1,0,0,1,0,1
5.58,9.46,79,5,18,1,0,0,1,0,0,1
7.92,9.7,85,7,9,0,0,0,0,0,0,0
8.13,9.27,62,5,8,1,1,0,0,0,0,1
7.72,9.04,58,8,13,1,1,0,0,0,0,1
9.39,6.53,54,10,0,1,1,0,0,0,1,1
7.4,8.14,50,6,1,0,1,0,0,0,1,0
8.57,6.78,92,1,10,1,0,0,0,1,0,1
8.77,9.61,68,4,11,1,1,0,0,0,0,1
5.65,7.09,65,8,2,1,1,0,1,0,1,1
6.6,8.6,58,6,14,0,1,0,0,0,0,0
5.72,5.4,91,10,7,0,0,1,1,0,0,0
5.54,5.73,93,3,15,0,0,1,1,0,0,0
8.31,6.85,63,9,15,1,1,0,0,0,0,1
6.0,9.33,60,3,7,0,1,0,0,0,0,0
7.7,5.14,54,7,9,0,1,1,0,0,0,0
6.49,7.44,68,8,2,0,1,0,0,0,1,0
5.99,8.12,80,10,15,1,0,0,1,0,0,1
8.44,6.18,87,4,3,1,0,0,0,0,1,1
8.92,7.2,64,2,17,0,1,0,0,0,0,0
8.69,8.99,78,0,15,1,0,0,0,1,0,1
8.48,9.37,63,0,12,1,1,0,0,1,0,1
7.27,6.16,100,10,7,0,0,0,0,0,0,0
6.38,8.15,72,4,3,0,0,0,0,0,1,0
5.19,7.04,81,2,19,0,0,0,1,0,0,0
8.95,8.58,69,6,15,0,1,0,0,0,0,0
7.19,5.14,51,3,8,0,1,1,0,0,0,0
7.89,9.44,64,1,6,0,1,0,0,1,1,0
5.02,6.84,89,1,14,0,0,0,1,1,0,0
5.71,5.61,85,6,5,0,0,1,1,0,1,0
5.41,5.88,75,0,2,0,0,1,1,1,1,0
7.7,6.71,75,5,8,1,0,0,0,0,0,1
7.97,9.13,88,7,16,0,0,0,0,0,0,0
5.33,6.23,51,3,5,1,1,0,1,0,1,1
7.16,6.11,74,5,14,0,0,0,0,0,0,0
8.34,9.24,63,7,14,0,1,0,0,0,0,0
5.94,9.41,63,3,7,1,1,0,1,0,0,1
9.45,5.45,58,8,3,0,1,1,0,0,1,0
7.69,5.4,50,2,20,1,1,1,0,0,0,1
5.79,6.18,92,0,14,0,0,0,1,1,0,0
8.91,9.04,98,8,19,0,0,0,0,0,0,0
5.37,6.2,91,8,12,1,0,0,1,0,0,1
6.97,6.7,82,1,18,0,0,0,0,1,0,0
5.39,5.22,84,4,3,0,0,1,1,0,1,0
5.12,8.68,70,7,7,1,0,0,1,0,0,1
6.12,9.11,75,0,3,0,0,0,0,1,1,0
8.79,7.12,58,6,8,0,1,0,0,0,0,0
6.04,7.38,65,3,19,0,1,0,0,0,0,0
7.63,6.72,89,1,20,1,0,0,0,1,0,1
6.05,9.19,50,5,12,1,1,0,0,0,0,1
9.01,8.34,96,10,20,1,0,0,0,0,0,1
5.82,8.64,65,6,1,1,1,0,1,0,1,1
5.34,6.34,73,7,14,0,0,0,1,0,0,0
8.38,8.51,84,8,17,1,0,0,0,0,0,1
7.33,7.57,55,0,2,1,1,0,0,1,1,1
8.19,5.8,64,6,7,1,1,1,0,0,0,1
5.71,8.89,84,4,6,1,0,0,1,0,1,1
5.37,7.35,52,3,20,1,1,0,1,0,0,1
9.43,8.59,91,1,13,1,0,0,0,1,0,1
7.25,8.63,85,0,18,1,0,0,0,1,0,1
7.84,5.25,56,3,19,0,1,1,0,0,0,0
9.43,9.52,87,3,1,1,0,0,0,0,1,1
5.62,9.71,51,0,4,1,1,0,1,1,1,1
6.09,9.47,97,4,13,1,0,0,0,0,0,1
5.9,5.02,59,3,6,1,1,1,1,0,1,1
7.55,5.82,67,8,9,0,1,1,0,0,0,0
7.54,7.43,100,6,20,1,0,0,0,0,0,1
7.49,7.83,53,9,2,0,1,0,0,0,1,0
5.76,9.02,93,9,18,0,0,0,1,0,0,0
8.01,7.02,96,4,10,1,0,0,0,0,0,1
8.93,5.18,50,5,0,0,1,1,0,0,1,0
6.68,7.0,75,1,17,0,0,0,0,1,0,0
5.52,6.12,98,10,13,0,0,0,1,0,0,0
5.81,6.12,84,3,14,0,0,0,1,0,0,0
6.54,5.8,67,2,11,1,1,1,0,0,0,1
5.32,7.31,81,3,2,1,0,0,1,0,1,1
9.45,5.91,80,3,7,0,0,1,0,0,0,0
6.75,9.2,90,4,12,0,0,0,0,0,0,0
5.3,8.39,62,3,10,0,1,0,1,0,0,0
6.23,8.07,91,0,19,0,0,0,0,1,0,0
6.63,5.03,97,7,18,0,0,1,0,0,0,0
7.79,5.27,79,0,17,1,0,1,0,1,0,1
7.86,7.06,50,1,9,0,1,0,0,1,0,0
6.18,5.88,99,3,19,1,0,1,0,0,0,1
5.88,8.44,73,2,14,1,0,0,1,0,0,1
8.92,8.98,56,4,10,1,1,0,0,0,0,1
8.42,5.21,89,6,15,1,0,1,0,0,0,1
5.03,9.16,50,2,14,1,1,0,1,0,0,1
7.25,8.16,77,6,11,0,0,0,0,0,0,0
7.34,7.18,69,7,16,0,1,0,0,0,0,0
8.7,6.99,89,7,2,1,0,0,0,0,1,1
9.22,7.47,86,1,19,0,0,0,0,1,0,0
7.18,8.5,56,1,3,0,1,0,0,1,1,0
6.16,6.16,54,0,5,0,1,0,0,1,1,0
7.69,7.52,56,1,9,0,1,0,0,1,0,0
7.77,6.06,77,7,9,0,0,0,0,0,0,0
5.36,8.2,52,3,3,0,1,0,1,0,1,0
8.97,8.08,75,0,20,0,0,0,0,1,0,0
7.64,9.04,65,5,12,1,1,0,0,0,0,1
7.18,9.79,64,6,3,1,1,0,0,0,1,1
7.21,7.15,83,4,9,0,0,0,0,0,0,0
7.76,8.07,86,4,4,0,0,0,0,0,1,0
8.5,5.35,86,1,16,1,0,1,0,1,0,1
6.14,5.93,100,9,12,0,0,1,0,0,0,0
8.41,6.82,64,8,19,0,1,0,0,0,0,0
6.81,7.44,98,3,14,0,0,0,0,0,0,0
7.17,9.0,54,4,2,1,1,0,0,0,1,1
7.82,6.69,58,5,11,1,1,0,0,0,0,1
5.56,6.31,82,8,20,1,0,0,1,0,0,1
7.95,7.46,100,7,6,1,0,0,0,0,1,1
9.03,9.72,72,6,4,1,0,0,0,0,1,1
6.16,5.74,69,9,10,0,1,1,0,0,0,0
9.43,8.29,89,8,1,0,0,0,0,0,1,0
8.01,8.5,59,0,3,1,1,0,0,1,1,1
7.36,6.77,98,8,13,1,0,0,0,0,0,1
5.43,6.08,82,8,11,0,0,0,1,0,0,0
6.23,5.72,81,6,16,0,0,1,0,0,0,0
8.16,8.87,66,4,14,1,1,0,0,0,0,1
8.05,6.5,75,0,17,0,0,0,0,1,0,0
5.52,6.16,76,7,8,1,0,0,1,0,0,1
7.84,7.4,73,10,14,1,0,0,0,0,0,1
8.82,9.33,75,9,1,1,0,0,0,0,1,1
6.61,6.88,54,4,4,1,1,0,0,0,1,1
9.31,9.7,80,7,19,0,0,0,0,0,0,0
6.13,8.2,75,1,7,0,0,0,0,1,0,0
5.97,8.57,98,4,15,0,0,0,1,0,0,0
6.89,7.34,81,6,6,0,0,0,0,0,1,0
6.57,7.49,57,10,9,0,1,0,0,0,0,0
6.24,6.39,97,2,7,1,0,0,0,0,0,1
8.06,6.3,74,0,0,1,0,0,0,1,1,1
8.47,8.2,70,1,12,0,0,0,0,1,0,0
8.69,8.81,87,6,16,0,0,0,0,0,0,0
8.84,9.67,78,0,18,0,0,0,0,1,0,0
7.88,5.31,63,4,5,0,1,1,0,0,1,0
5.23,6.47,51,0,13,1,1,0,1,1,0,1
8.2,7.77,99,8,14,1,0,0,0,0,0,1
7.73,7.93,61,3,1,1,1,0,0,0,1,1
5.84,8.4,50,10,8,0,1,0,1,0,0,0
5.3,6.54,98,9,17,1,0,0,1,0,0,1
5.29,5.15,93,6,14,0,0,1,1,0,0,0
6.45,7.68,65,7,7,1,1,0,0,0,0,1
8.65,7.78,93,0,10,0,0,0,0,1,0,0
5.08,8.35,95,1,6,1,0,0,1,1,1,1
7.08,6.95,85,10,1,1,0,0,0,0,1,1
5.26,7.59,51,1,20,1,1,0,1,1,0,1
9.22,9.16,91,1,12,0,0,0,0,1,0,0
5.66,5.65,65,4,17,0,1,1,1,0,0,0
6.96,9.55,59,6,11,0,1,0,0,0,0,0
9.07,6.52,63,2,0,1,1,0,0,0,1,1
8.59,5.64,81,2,0,1,0,1,0,0,1,1
7.48,5.7,70,7,14,1,0,1,0,0,0,1
7.65,9.61,52,10,6,1,1,0,0,0,1,1
9.11,9.21,88,3,17,0,0,0,0,0,0,0
8.46,5.21,50,8,3,1,1,1,0,0,1,1
5.17,8.0,98,3,11,1,0,0,1,0,0,1
8.23,7.85,77,4,2,1,0,0,0,0,1,1
6.42,6.17,63,10,4,0,1,0,0,0,1,0
5.12,5.61,79,9,13,0,0,1,1,0,0,0
5.19,8.56,54,1,16,0,1,0,1,1,0,0
5.62,6.6,50,0,0,0,1,0,1,1,1,0
8.19,5.38,92,2,19,0,0,1,0,0,0,0
5.46,6.18,74,0,20,0,0,0,1,1,0,0
8.22,9.26,96,4,9,1,0,0,0,0,0,1
6.66,9.33,61,6,13,1,1,0,0,0,0,1
7.78,6.71,61,0,9,0,1,0,0,1,0,0
6.09,6.54,80,5,15,0,0,0,0,0,0,0
7.31,8.29,67,8,3,1,1,0,0,0,1,1
7.66,5.48,81,0,18,0,0,1,0,1,0,0
6.06,8.3,90,5,7,0,0,0,0,0,0,0
6.39,7.19,72,9,4,1,0,0,0,0,1,1
9.16,8.77,64,7,12,1,1,0,0,0,0,1
9.39,9.4,63,4,14,1,1,0,0,0,0,1
8.91,8.14,57,4,1,0,1,0,0,0,1,0
6.89,8.12,57,6,7,1,1,0,0,0,0,1
7.62,6.76,97,8,19,1,0,0,0,0,0,1
6.36,8.45,95,6,19,1,0,0,0,0,0,1
8.43,9.12,57,4,6,0,1,0,0,0,1,0
6.31,9.54,93,5,0,1,0,0,0,0,1,1
8.19,7.01,68,0,17,0,1,0,0,1,0,0
8.18,5.85,97,9,20,1,0,1,0,0,0,1
9.07,8.91,85,8,6,1,0,0,0,0,1,1
5.96,7.63,65,5,11,0,1,0,1,0,0,0
6.55,6.86,69,4,1,0,1,0,0,0,1,0
6.68,8.59,100,4,4,1,0,0,0,0,1,1
5.34,5.36,64,8,8,1,1,1,1,0,0,1
5.18,9.72,76,2,7,1,0,0,1,0,0,1
5.97,5.41,85,0,10,1,0,1,1,1,0,1
8.65,8.4,91,0,11,1,0,0,0,1,0,1
9.0,9.26,83,7,20,0,0,0,0,0,0,0
5.6,9.52,56,9,19,0,1,0,1,0,0,0
5.79,7.83,67,2,19,1,1,0,1,0,0,1
7.1,5.64,52,2,7,0,1,1,0,0,0,0
8.63,6.95,88,6,11,1,0,0,0,0,0,1
9.27,7.05,52,9,1,0,1,0,0,0,1,0
7.08,5.77,68,3,4,1,1,1,0,0,1,1
5.82,9.25,84,0,18,1,0,0,1,1,0,1
5.39,6.62,84,8,11,0,0,0,1,0,0,0
6.2,9.64,95,0,16,1,0,0,0,1,0,1
5.24,8.8,77,3,9,0,0,0,1,0,0,0
7.01,5.22,90,5,19,0,0,1,0,0,0,0
6.61,9.24,69,4,19,0,1,0,0,0,0,0
8.96,5.59,87,10,10,1,0,1,0,0,0,1
8.33,6.84,91,9,15,0,0,0,0,0,0,0
7.46,8.62,72,4,6,0,0,0,0,0,1,0
8.93,7.44,93,1,13,1,0,0,0,1,0,1
6.08,5.88,72,3,5,1,0,1,0,0,1,1
8.91,8.28,81,2,6,1,0,0,0,0,1,1
6.19,5.44,66,10,3,1,1,1,0,0,1,1
8.92,6.5,91,6,18,0,0,0,0,0,0,0
5.62,6.65,74,3,19,0,0,0,1,0,0,0
5.98,7.77,91,9,10,0,0,0,1,0,0,0
7.95,6.63,98,8,18,1,0,0,0,0,0,1
6.53,7.85,89,1,13,1,0,0,0,1,0,1
6.29,6.32,79,2,6,0,0,0,0,0,1,0
5.29,7.96,69,2,16,0,1,0,1,0,0,0
5.43,8.0,64,7,7,1,1,0,1,0,0,1
8.03,5.1,79,8,13,1,0,1,0,0,0,1
9.14,6.33,91,6,13,1,0,0,0,0,0,1
5.11,8.62,82,10,6,0,0,0,1,0,1,0
5.64,7.29,67,7,18,1,1,0,1,0,0,1
7.04,8.34,51,10,18,1,1,0,0,0,0,1
5.06,5.39,88,1,12,0,0,1,1,1,0,0
7.54,8.9,53,6,9,0,1,0,0,0,0,0
6.19,6.09,84,3,17,1,0,0,0,0,0,1
8.81,8.02,55,1,5,0,1,0,0,1,1,0
6.78,9.67,55,3,14,0,1,0,0,0,0,0
7.38,6.82,68,9,12,1,1,0,0,0,0,1
6.17,7.77,52,8,14,0,1,0,0,0,0,0
5.12,6.76,89,4,6,0,0,0,1,0,1,0
7.61,9.8,72,2,16,0,0,0,0,0,0,0
8.15,8.75,92,10,17,0,0,0,0,0,0,0
9.15,7.19,63,3,7,0,1,0,0,0,0,0
8.37,9.07,66,3,0,1,1,0,0,0,1,1
7.97,7.03,99,0,16,0,0,0,0,1,0,0
5.38,7.66,86,7,17,1,0,0,1,0,0,1
8.07,9.67,75,5,11,1,0,0,0,0,0,1
7.65,5.7,75,7,1,0,0,1,0,0,1,0
7.39,8.27,63,7,9,1,1,0,0,0,0,1
5.2,8.5,55,4,9,0,1,0,1,0,0,0
6.21,8.96,73,2,11,0,0,0,0,0,0,0
7.57,7.38,71,0,2,0,0,0,0,1,1,0
9.23,6.35,81,1,5,0,0,0,0,1,1,0
5.62,8.51,64,10,7,0,1,0,1,0,0,0
8.71,5.81,68,10,12,1,1,1,0,0,0,1
9.08,6.47,64,7,18,1,1,0,0,0,0,1
7.01,8.61,80,9,15,0,0,0,0,0,0,0
7.07,7.79,70,10,14,1,0,0,0,0,0,1
6.73,9.64,92,2,4,1,0,0,0,0,1,1
6.55,8.51,91,7,0,1,0,0,0,0,1,1
6.31,6.47,60,6,14,0,1,0,0,0,0,0
5.08,7.9,99,8,1,0,0,0,1,0,1,0
6.59,5.95,77,0,14,1,0,1,0,1,0,1
7.31,8.81,75,6,15,1,0,0,0,0,0,1
8.27,7.96,59,5,4,1,1,0,0,0,1,1
5.3,8.57,69,8,8,1,1,0,1,0,0,1
5.02,8.63,76,3,9,0,0,0,1,0,0,0
6.35,8.72,85,5,0,0,0,0,0,0,1,0
7.71,7.9,81,2,14,1,0,0,0,0,0,1
5.73,5.49,89,5,0,1,0,1,1,0,1,1
9.09,7.46,53,5,8,1,1,0,0,0,0,1
8.05,7.87,100,7,9,1,0,0,0,0,0,1
5.93,5.53,71,8,18,0,0,1,1,0,0,0
8.68,6.05,81,0,16,1,0,0,0,1,0,1
6.58,7.48,97,3,9,0,0,0,0,0,0,0
6.01,8.66,53,9,16,1,1,0,0,0,0,1
7.05,8.12,75,7,20,1,0,0,0,0,0,1
7.61,5.15,60,9,5,0,1,1,0,0,1,0
8.83,6.02,55,5,1,1,1,0,0,0,1,1
7.18,6.28,55,9,8,1,1,0,0,0,0,1
8.33,6.51,72,0,14,1,0,0,0,1,0,1
7.38,8.02,89,3,12,1,0,0,0,0,0,1
8.07,9.28,81,10,9,0,0,0,0,0,0,0
7.55,5.9,88,7,8,1,0,1,0,0,0,1
5.22,9.38,84,3,4,0,0,0,1,0,1,0
7.99,7.83,100,4,13,0,0,0,0,0,0,0
8.7,5.94,66,7,19,0,1,1,0,0,0,0
6.52,8.27,97,9,2,0,0,0,0,0,1,0
7.13,9.12,84,0,4,1,0,0,0,1,1,1
9.23,5.27,74,7,13,1,0,1,0,0,0,1
8.96,7.18,70,3,1,1,0,0,0,0,1,1
7.55,5.58,57,7,18,0,1,1,0,0,0,0
6.59,6.81,90,3,6,1,0,0,0,0,1,1
8.4,6.86,91,9,5,1,0,0,0,0,1,1
8.63,8.63,66,7,17,1,1,0,0,0,0,1
7.77,8.34,70,0,15,1,0,0,0,1,0,1
6.32,6.51,74,3,6,0,0,0,0,0,1,0
7.52,8.85,77,1,9,1,0,0,0,1,0,1
5.23,7.54,80,1,11,0,0,0,1,1,0,0
8.93,9.38,61,0,14,0,1,0,0,1,0,0
6.76,5.2,70,6,12,1,0,1,0,0,0,1
7.86,9.0,71,7,12,1,0,0,0,0,0,1
8.69,6.47,86,10,14,1,0,0,0,0,0,1
9.28,9.2,67,0,11,1,1,0,0,1,0,1
6.68,5.13,73,4,3,0,0,1,0,0,1,0
6.77,5.37,75,1,16,0,0,1,0,1,0,0
6.31,9.63,66,3,13,1,1,0,0,0,0,1
6.37,8.4,68,5,11,1,1,0,0,0,0,1
6.24,5.78,98,8,5,0,0,1,0,0,1,0
7.69,7.19,69,5,17,1,1,0,0,0,0,1
9.45,5.72,57,3,9,0,1,1,0,0,0,0
6.18,6.33,70,0,17,1,0,0,0,1,0,1
7.39,5.59,85,10,11,1,0,1,0,0,0,1
5.09,5.27,90,9,4,1,0,1,1,0,1,1
7.84,5.64,90,4,8,1,0,1,0,0,0,1
7.76,5.55,95,5,3,0,0,1,0,0,1,0
6.62,6.57,56,7,5,1,1,0,0,0,1,1
5.68,9.15,95,4,15,1,0,0,1,0,0,1
5.15,6.55,64,5,9,1,1,0,1,0,0,1
5.53,7.95,61,3,0,1,1,0,1,0,1,1
9.15,8.96,55,9,5,0,1,0,0,0,1,0
9.22,9.25,90,10,10,1,0,0,0,0,0,1
5.08,7.35,97,6,8,1,0,0,1,0,0,1
5.84,6.82,68,0,12,1,1,0,1,1,0,1
5.74,7.1,75,6,13,1,0,0,1,0,0,1
9.0,8.84,71,1,9,0,0,0,0,1,0,0
6.29,7.09,55,3,1,1,1,0,0,0,1,1
8.67,7.0,57,1,8,0,1,0,0,1,0,0
8.65,5.71,92,3,18,0,0,1,0,0,0,0
7.12,8.91,73,9,16,0,0,0,0,0,0,0
9.36,9.54,64,9,2,1,1,0,0,0,1,1
5.96,8.1,88,4,10,0,0,0,1,0,0,0
8.43,7.25,55,0,11,0,1,0,0,1,0,0
7.42,6.98,84,2,5,1,0,0,0,0,1,1
5.23,7.26,53,3,2,0,1,0,1,0,1,0
8.66,9.25,83,0,7,1,0,0,0,1,0,1
7.43,9.54,68,2,9,1,1,0,0,0,0,1
6.06,6.48,72,3,15,1,0,0,0,0,0,1
5.78,5.52,50,2,6,0,1,1,1,0,1,0
9.0,5.26,56,2,9,0,1,1,0,0,0,0
6.25,6.77,57,3,10,1,1,0,0,0,0,1
5.85,8.52,57,9,5,0,1,0,1,0,1,0
5.7,7.19,88,9,15,0,0,0,1,0,0,0
9.06,5.36,78,9,11,0,0,1,0,0,0,0
9.4,7.21,100,2,3,1,0,0,0,0,1,1
6.09,9.32,70,5,18,0,0,0,0,0,0,0
8.3,9.42,57,10,4,1,1,0,0,0,1,1
7.92,6.58,95,7,17,0,0,0,0,0,0,0
7.48,7.31,73,4,17,1,0,0,0,0,0,1
5.92,8.08,79,6,10,0,0,0,1,0,0,0
8.7,6.65,97,10,13,1,0,0,0,0,0,1
5.81,6.82,83,5,6,0,0,0,1,0,1,0
5.81,8.26,51,7,2,1,1,0,1,0,1,1
8.5,5.91,89,9,19,0,0,1,0,0,0,0
9.22,8.13,77,4,2,0,0,0,0,0,1,0
8.43,7.64,84,1,20,1,0,0,0,1,0,1
5.12,5.89,51,1,11,1,1,1,1,1,0,1
6.62,8.95,77,10,12,0,0,0,0,0,0,0
5.29,7.38,62,5,2,0,1,0,1,0,1,0
8.59,9.6,52,5,10,0,1,0,0,0,0,0
7.59,8.61,83,6,6,0,0,0,0,0,1,0
6.27,6.34,60,8,8,0,1,0,0,0,0,0
7.68,6.11,64,6,2,0,1,0,0,0,1,0
5.36,8.1,57,6,3,0,1,0,1,0,1,0
7.78,6.62,59,0,3,1,1,0,0,1,1,1
6.08,5.3,52,0,15,0,1,1,0,1,0,0
6.78,5.76,68,7,20,1,1,1,0,0,0,1
9.25,5.73,89,4,20,0,0,1,0,0,0,0
6.67,7.06,86,0,1,1,0,0,0,1,1,1
5.88,9.19,65,1,11,0,1,0,1,1,0,0
6.22,8.26,71,9,6,0,0,0,0,0,1,0
8.83,8.37,96,8,14,1,0,0,0,0,0,1
6.15,6.61,74,6,15,0,0,0,0,0,0,0
8.39,7.68,90,9,0,0,0,0,0,0,1,0
8.01,6.36,92,7,2,0,0,0,0,0,1,0
7.48,5.61,66,6,12,1,1,1,0,0,0,1
5.53,5.13,71,3,5,1,0,1,1,0,1,1
6.62,7.69,72,5,19,1,0,0,0,0,0,1
5.66,7.1,97,6,7,1,0,0,1,0,0,1
6.84,8.55,93,9,15,1,0,0,0,0,0,1
6.29,7.3,83,2,0,1,0,0,0,0,1,1
6.03,9.53,94,7,0,0,0,0,0,0,1,0
7.79,7.48,58,5,20,1,1,0,0,0,0,1
6.22,8.06,90,7,19,1,0,0,0,0,0,1
7.41,9.56,68,2,9,0,1,0,0,0,0,0
7.66,6.16,55,1,5,0,1,0,0,1,1,0
5.99,6.49,68,3,0,0,1,0,1,0,1,0
9.31,6.98,90,5,15,1,0,0,0,0,0,1
6.13,6.75,76,1,2,0,0,0,0,1,1,0
5.49,7.78,62,1,10,1,1,0,1,1,0,1
5.64,7.44,92,10,11,0,0,0,1,0,0,0
7.8,8.33,73,3,5,1,0,0,0,0,1,1
7.86,6.31,92,7,12,1,0,0,0,0,0,1
8.56,5.69,81,4,12,0,0,1,0,0,0,0
7.93,8.66,85,7,3,1,0,0,0,0,1,1
5.94,6.87,67,9,19,0,1,0,1,0,0,0
8.38,8.79,62,9,11,0,1,0,0,0,0,0
7.83,6.64,70,2,18,0,0,0,0,0,0,0
9.49,8.1,90,1,16,0,0,0,0,1,0,0
9.32,7.27,84,8,7,1,0,0,0,0,0,1
8.6,5.95,56,5,17,1,1,1,0,0,0,1
8.76,5.09,77,3,16,1,0,1,0,0,0,1
9.12,7.11,68,10,20,1,1,0,0,0,0,1
7.98,6.49,69,1,0,0,1,0,0,1,1,0
7.72,5.84,66,8,8,0,1,1,0,0,0,0
7.45,7.48,85,7,15,1,0,0,0,0,0,1
8.67,5.07,76,9,19,0,0,1,0,0,0,0
5.34,5.03,50,7,4,1,1,1,1,0,1,1
5.39,8.16,52,1,0,0,1,0,1,1,1,0
5.74,7.95,93,10,17,1,0,0,1,0,0,1
6.49,5.3,80,0,3,0,0,1,0,1,1,0
7.06,9.53,61,7,5,1,1,0,0,0,1,1
9.0,7.89,80,8,6,1,0,0,0,0,1,1
7.13,8.03,56,9,6,1,1,0,0,0,1,1
9.22,5.29,98,3,8,0,0,1,0,0,0,0
6.31,7.21,83,0,0,0,0,0,0,1,1,0
9.01,6.05,54,5,2,1,1,0,0,0,1,1
